country,year,sex,age,suicides_no,population,gdp_for_year ($),gdp_per_capita ($),generation
Bahamas,1996,male,35-54 years,0-5,1e4-1e5,1e8-1e9,14000-14500,Boomers
Bahamas,1996,female,15-24 years,0-5,1e4-1e5,1e8-1e9,14000-14500,Generation X
Bahamas,1996,female,25-34 years,0-5,1e4-1e5,1e8-1e9,14000-14500,Generation X
Bahamas,1996,female,35-54 years,0-5,1e4-1e5,1e8-1e9,14000-14500,Boomers
Bahamas,1996,female,5-14 years,0-5,1e4-1e5,1e8-1e9,14000-14500,Millenials
Bahamas,1996,female,55-74 years,0-5,1e4-1e5,1e8-1e9,14000-14500,Silent
Bahamas,1996,female,75+ years,0-5,1e3-1e4,1e8-1e9,14000-14500,G.I. Generation
Bahamas,1996,male,15-24 years,0-5,1e4-1e5,1e8-1e9,14000-14500,Generation X
Bahamas,1996,male,25-34 years,0-5,1e4-1e5,1e8-1e9,14000-14500,Generation X
Bahamas,1996,male,5-14 years,0-5,1e4-1e5,1e8-1e9,14000-14500,Millenials
Bahamas,1996,male,55-74 years,0-5,1e4-1e5,1e8-1e9,14000-14500,Silent
Bahamas,1996,male,75+ years,0-5,1e3-1e4,1e8-1e9,14000-14500,G.I. Generation
Bahamas,1997,male,25-34 years,0-5,1e4-1e5,1e8-1e9,24500-25000,Generation X
Bahamas,1997,male,35-54 years,0-5,1e4-1e5,1e8-1e9,24500-25000,Boomers
Bahamas,1997,female,15-24 years,0-5,1e4-1e5,1e8-1e9,24500-25000,Generation X
Bahamas,1997,female,25-34 years,0-5,1e4-1e5,1e8-1e9,24500-25000,Generation X
Bahamas,1997,female,35-54 years,0-5,1e4-1e5,1e8-1e9,24500-25000,Boomers
Bahamas,1997,female,5-14 years,0-5,1e4-1e5,1e8-1e9,24500-25000,Millenials
Bahamas,1997,female,55-74 years,0-5,1e4-1e5,1e8-1e9,24500-25000,Silent
Bahamas,1997,female,75+ years,0-5,1e3-1e4,1e8-1e9,24500-25000,G.I. Generation
Bahamas,1997,male,15-24 years,0-5,1e4-1e5,1e8-1e9,24500-25000,Generation X
Bahamas,1997,male,5-14 years,0-5,1e4-1e5,1e8-1e9,24500-25000,Millenials
Bahamas,1997,male,55-74 years,0-5,1e4-1e5,1e8-1e9,24500-25000,Silent
Bahamas,1997,male,75+ years,0-5,1e3-1e4,1e8-1e9,24500-25000,G.I. Generation
Bahamas,1998,male,25-34 years,0-5,1e4-1e5,1e8-1e9,26000-26500,Generation X
Bahamas,1998,male,35-54 years,0-5,1e4-1e5,1e8-1e9,26000-26500,Boomers
Bahamas,1998,female,15-24 years,0-5,1e4-1e5,1e8-1e9,26000-26500,Generation X
Bahamas,1998,female,25-34 years,0-5,1e4-1e5,1e8-1e9,26000-26500,Generation X
Bahamas,1998,female,35-54 years,0-5,1e4-1e5,1e8-1e9,26000-26500,Boomers
Bahamas,1998,female,5-14 years,0-5,1e4-1e5,1e8-1e9,26000-26500,Millenials
Bahamas,1998,female,55-74 years,0-5,1e4-1e5,1e8-1e9,26000-26500,Silent
Bahamas,1998,female,75+ years,0-5,1e3-1e4,1e8-1e9,26000-26500,G.I. Generation
Bahamas,1998,male,15-24 years,0-5,1e4-1e5,1e8-1e9,26000-26500,Generation X
Bahamas,1998,male,5-14 years,0-5,1e4-1e5,1e8-1e9,26000-26500,Millenials
Bahamas,1998,male,55-74 years,0-5,1e4-1e5,1e8-1e9,26000-26500,Silent
Bahamas,1998,male,75+ years,0-5,1e3-1e4,1e8-1e9,26000-26500,G.I. Generation
Bahamas,1999,male,25-34 years,0-5,1e4-1e5,1e8-1e9,29000-29500,Generation X
Bahamas,1999,female,25-34 years,0-5,1e4-1e5,1e8-1e9,29000-29500,Generation X
Bahamas,1999,male,15-24 years,0-5,1e4-1e5,1e8-1e9,29000-29500,Generation X
Bahamas,1999,male,35-54 years,0-5,1e4-1e5,1e8-1e9,29000-29500,Boomers
Bahamas,1999,female,15-24 years,0-5,1e4-1e5,1e8-1e9,29000-29500,Generation X
Bahamas,1999,female,35-54 years,0-5,1e4-1e5,1e8-1e9,29000-29500,Boomers
Bahamas,1999,female,5-14 years,0-5,1e4-1e5,1e8-1e9,29000-29500,Millenials
Bahamas,1999,female,55-74 years,0-5,1e4-1e5,1e8-1e9,29000-29500,Silent
Bahamas,1999,female,75+ years,0-5,1e3-1e4,1e8-1e9,29000-29500,G.I. Generation
Bahamas,1999,male,5-14 years,0-5,1e4-1e5,1e8-1e9,29000-29500,Millenials
Bahamas,1999,male,55-74 years,0-5,1e4-1e5,1e8-1e9,29000-29500,Silent
Bahamas,1999,male,75+ years,0-5,1e3-1e4,1e8-1e9,29000-29500,G.I. Generation
Bahamas,2000,male,25-34 years,0-5,1e4-1e5,1e8-1e9,29500-30000,Generation X
Bahamas,2000,male,35-54 years,0-5,1e4-1e5,1e8-1e9,29500-30000,Boomers
Bahamas,2000,female,55-74 years,0-5,1e4-1e5,1e8-1e9,29500-30000,Silent
Bahamas,2000,female,15-24 years,0-5,1e4-1e5,1e8-1e9,29500-30000,Generation X
Bahamas,2000,female,25-34 years,0-5,1e4-1e5,1e8-1e9,29500-30000,Generation X
Bahamas,2000,female,35-54 years,0-5,1e4-1e5,1e8-1e9,29500-30000,Boomers
Bahamas,2000,female,5-14 years,0-5,1e4-1e5,1e8-1e9,29500-30000,Millenials
Bahamas,2000,female,75+ years,0-5,1e3-1e4,1e8-1e9,29500-30000,G.I. Generation
Bahamas,2000,male,15-24 years,0-5,1e4-1e5,1e8-1e9,29500-30000,Generation X
Bahamas,2000,male,5-14 years,0-5,1e4-1e5,1e8-1e9,29500-30000,Millenials
Bahamas,2000,male,55-74 years,0-5,1e4-1e5,1e8-1e9,29500-30000,Silent
Bahamas,2000,male,75+ years,0-5,1e3-1e4,1e8-1e9,29500-30000,G.I. Generation
Bahamas,2001,male,35-54 years,0-5,1e4-1e5,1e8-1e9,30000-30500,Boomers
Bahamas,2001,female,15-24 years,0-5,1e4-1e5,1e8-1e9,30000-30500,Millenials
Bahamas,2001,female,25-34 years,0-5,1e4-1e5,1e8-1e9,30000-30500,Generation X
Bahamas,2001,female,35-54 years,0-5,1e4-1e5,1e8-1e9,30000-30500,Boomers
Bahamas,2001,female,5-14 years,0-5,1e4-1e5,1e8-1e9,30000-30500,Millenials
Bahamas,2001,female,55-74 years,0-5,1e4-1e5,1e8-1e9,30000-30500,Silent
Bahamas,2001,female,75+ years,0-5,1e3-1e4,1e8-1e9,30000-30500,Silent
Bahamas,2001,male,15-24 years,0-5,1e4-1e5,1e8-1e9,30000-30500,Millenials
Bahamas,2001,male,25-34 years,0-5,1e4-1e5,1e8-1e9,30000-30500,Generation X
Bahamas,2001,male,5-14 years,0-5,1e4-1e5,1e8-1e9,30000-30500,Millenials
Bahamas,2001,male,55-74 years,0-5,1e4-1e5,1e8-1e9,30000-30500,Silent
Bahamas,2001,male,75+ years,0-5,1e3-1e4,1e8-1e9,30000-30500,Silent
Bahamas,2002,male,15-24 years,0-5,1e4-1e5,1e8-1e9,31000-31500,Millenials
Bahamas,2002,male,35-54 years,0-5,1e4-1e5,1e8-1e9,31000-31500,Boomers
Bahamas,2002,female,15-24 years,0-5,1e4-1e5,1e8-1e9,31000-31500,Millenials
Bahamas,2002,female,25-34 years,0-5,1e4-1e5,1e8-1e9,31000-31500,Generation X
Bahamas,2002,female,35-54 years,0-5,1e4-1e5,1e8-1e9,31000-31500,Boomers
Bahamas,2002,female,5-14 years,0-5,1e4-1e5,1e8-1e9,31000-31500,Millenials
Bahamas,2002,female,55-74 years,0-5,1e4-1e5,1e8-1e9,31000-31500,Silent
Bahamas,2002,female,75+ years,0-5,1e3-1e4,1e8-1e9,31000-31500,Silent
Bahamas,2002,male,25-34 years,0-5,1e4-1e5,1e8-1e9,31000-31500,Generation X
Bahamas,2002,male,5-14 years,0-5,1e4-1e5,1e8-1e9,31000-31500,Millenials
Bahamas,2002,male,55-74 years,0-5,1e4-1e5,1e8-1e9,31000-31500,Silent
Bahamas,2002,male,75+ years,0-5,1e3-1e4,1e8-1e9,31000-31500,Silent
Bahamas,2003,male,35-54 years,0-5,1e4-1e5,1e8-1e9,30500-31000,Boomers
Bahamas,2003,female,15-24 years,0-5,1e4-1e5,1e8-1e9,30500-31000,Millenials
Bahamas,2003,female,25-34 years,0-5,1e4-1e5,1e8-1e9,30500-31000,Generation X
Bahamas,2003,female,35-54 years,0-5,1e4-1e5,1e8-1e9,30500-31000,Boomers
Bahamas,2003,female,5-14 years,0-5,1e4-1e5,1e8-1e9,30500-31000,Millenials
Bahamas,2003,female,55-74 years,0-5,1e4-1e5,1e8-1e9,30500-31000,Silent
Bahamas,2003,female,75+ years,0-5,1e3-1e4,1e8-1e9,30500-31000,Silent
Bahamas,2003,male,15-24 years,0-5,1e4-1e5,1e8-1e9,30500-31000,Millenials
Bahamas,2003,male,25-34 years,0-5,1e4-1e5,1e8-1e9,30500-31000,Generation X
Bahamas,2003,male,5-14 years,0-5,1e4-1e5,1e8-1e9,30500-31000,Millenials
Bahamas,2003,male,55-74 years,0-5,1e4-1e5,1e8-1e9,30500-31000,Silent
Bahamas,2003,male,75+ years,0-5,1e3-1e4,1e8-1e9,30500-31000,Silent
Bahamas,2004,male,15-24 years,0-5,1e4-1e5,1e8-1e9,30500-31000,Millenials
Bahamas,2004,male,35-54 years,0-5,1e4-1e5,1e8-1e9,30500-31000,Boomers
Bahamas,2004,female,15-24 years,0-5,1e4-1e5,1e8-1e9,30500-31000,Millenials
Bahamas,2004,female,25-34 years,0-5,1e4-1e5,1e8-1e9,30500-31000,Generation X
Bahamas,2004,female,35-54 years,0-5,1e4-1e5,1e8-1e9,30500-31000,Boomers
Bahamas,2004,female,5-14 years,0-5,1e4-1e5,1e8-1e9,30500-31000,Millenials
Bahamas,2004,female,55-74 years,0-5,1e4-1e5,1e8-1e9,30500-31000,Silent
Bahamas,2004,female,75+ years,0-5,1e3-1e4,1e8-1e9,30500-31000,Silent
Bahamas,2004,male,25-34 years,0-5,1e4-1e5,1e8-1e9,30500-31000,Generation X
Bahamas,2004,male,5-14 years,0-5,1e4-1e5,1e8-1e9,30500-31000,Millenials
Bahamas,2004,male,55-74 years,0-5,1e4-1e5,1e8-1e9,30500-31000,Silent
Bahamas,2004,male,75+ years,0-5,1e3-1e4,1e8-1e9,30500-31000,Silent
Bahamas,2005,male,25-34 years,0-5,1e4-1e5,1e8-1e9,32500-33000,Generation X
Bahamas,2005,female,25-34 years,0-5,1e4-1e5,1e8-1e9,32500-33000,Generation X
Bahamas,2005,male,5-14 years,0-5,1e4-1e5,1e8-1e9,32500-33000,Millenials
Bahamas,2005,male,35-54 years,0-5,1e4-1e5,1e8-1e9,32500-33000,Boomers
Bahamas,2005,female,15-24 years,0-5,1e4-1e5,1e8-1e9,32500-33000,Millenials
Bahamas,2005,female,35-54 years,0-5,1e4-1e5,1e8-1e9,32500-33000,Boomers
Bahamas,2005,female,5-14 years,0-5,1e4-1e5,1e8-1e9,32500-33000,Millenials
Bahamas,2005,female,55-74 years,0-5,1e4-1e5,1e8-1e9,32500-33000,Silent
Bahamas,2005,female,75+ years,0-5,1e3-1e4,1e8-1e9,32500-33000,Silent
Bahamas,2005,male,15-24 years,0-5,1e4-1e5,1e8-1e9,32500-33000,Millenials
Bahamas,2005,male,55-74 years,0-5,1e4-1e5,1e8-1e9,32500-33000,Silent
Bahamas,2005,male,75+ years,0-5,1e3-1e4,1e8-1e9,32500-33000,Silent
Bahamas,2006,male,15-24 years,0-5,1e4-1e5,1e9-1e10,32500-33000,Millenials
Bahamas,2006,male,35-54 years,0-5,1e4-1e5,1e9-1e10,32500-33000,Boomers
Bahamas,2006,female,15-24 years,0-5,1e4-1e5,1e9-1e10,32500-33000,Millenials
Bahamas,2006,female,25-34 years,0-5,1e4-1e5,1e9-1e10,32500-33000,Generation X
Bahamas,2006,female,35-54 years,0-5,1e4-1e5,1e9-1e10,32500-33000,Boomers
Bahamas,2006,female,5-14 years,0-5,1e4-1e5,1e9-1e10,32500-33000,Millenials
Bahamas,2006,female,55-74 years,0-5,1e4-1e5,1e9-1e10,32500-33000,Silent
Bahamas,2006,female,75+ years,0-5,1e3-1e4,1e9-1e10,32500-33000,Silent
Bahamas,2006,male,25-34 years,0-5,1e4-1e5,1e9-1e10,32500-33000,Generation X
Bahamas,2006,male,5-14 years,0-5,1e4-1e5,1e9-1e10,32500-33000,Millenials
Bahamas,2006,male,55-74 years,0-5,1e4-1e5,1e9-1e10,32500-33000,Silent
Bahamas,2006,male,75+ years,0-5,1e3-1e4,1e9-1e10,32500-33000,Silent
Bahamas,2007,male,35-54 years,0-5,1e4-1e5,1e9-1e10,33500-34000,Boomers
Bahamas,2007,male,25-34 years,0-5,1e4-1e5,1e9-1e10,33500-34000,Generation X
Bahamas,2007,male,15-24 years,0-5,1e4-1e5,1e9-1e10,33500-34000,Millenials
Bahamas,2007,female,35-54 years,0-5,1e4-1e5,1e9-1e10,33500-34000,Boomers
Bahamas,2007,female,15-24 years,0-5,1e4-1e5,1e9-1e10,33500-34000,Millenials
Bahamas,2007,female,25-34 years,0-5,1e4-1e5,1e9-1e10,33500-34000,Generation X
Bahamas,2007,female,5-14 years,0-5,1e4-1e5,1e9-1e10,33500-34000,Generation Z
Bahamas,2007,female,55-74 years,0-5,1e4-1e5,1e9-1e10,33500-34000,Silent
Bahamas,2007,female,75+ years,0-5,1e3-1e4,1e9-1e10,33500-34000,Silent
Bahamas,2007,male,5-14 years,0-5,1e4-1e5,1e9-1e10,33500-34000,Generation Z
Bahamas,2007,male,55-74 years,0-5,1e4-1e5,1e9-1e10,33500-34000,Silent
Bahamas,2007,male,75+ years,0-5,1e3-1e4,1e9-1e10,33500-34000,Silent
Bahamas,2008,male,25-34 years,0-5,1e4-1e5,1e9-1e10,32500-33000,Generation X
Bahamas,2008,male,5-14 years,0-5,1e4-1e5,1e9-1e10,32500-33000,Generation Z
Bahamas,2008,male,15-24 years,0-5,1e4-1e5,1e9-1e10,32500-33000,Millenials
Bahamas,2008,male,35-54 years,0-5,1e4-1e5,1e9-1e10,32500-33000,Boomers
Bahamas,2008,female,15-24 years,0-5,1e4-1e5,1e9-1e10,32500-33000,Millenials
Bahamas,2008,female,25-34 years,0-5,1e4-1e5,1e9-1e10,32500-33000,Generation X
Bahamas,2008,female,35-54 years,0-5,1e4-1e5,1e9-1e10,32500-33000,Boomers
Bahamas,2008,female,5-14 years,0-5,1e4-1e5,1e9-1e10,32500-33000,Generation Z
Bahamas,2008,female,55-74 years,0-5,1e4-1e5,1e9-1e10,32500-33000,Silent
Bahamas,2008,female,75+ years,0-5,1e3-1e4,1e9-1e10,32500-33000,Silent
Bahamas,2008,male,55-74 years,0-5,1e4-1e5,1e9-1e10,32500-33000,Silent
Bahamas,2008,male,75+ years,0-5,1e3-1e4,1e9-1e10,32500-33000,Silent
Bahamas,2009,male,15-24 years,0-5,1e4-1e5,1e8-1e9,30000-30500,Millenials
Bahamas,2009,male,35-54 years,0-5,1e4-1e5,1e8-1e9,30000-30500,Boomers
Bahamas,2009,male,25-34 years,0-5,1e4-1e5,1e8-1e9,30000-30500,Generation X
Bahamas,2009,female,35-54 years,0-5,1e4-1e5,1e8-1e9,30000-30500,Boomers
Bahamas,2009,female,15-24 years,0-5,1e4-1e5,1e8-1e9,30000-30500,Millenials
Bahamas,2009,female,25-34 years,0-5,1e4-1e5,1e8-1e9,30000-30500,Generation X
Bahamas,2009,female,5-14 years,0-5,1e4-1e5,1e8-1e9,30000-30500,Generation Z
Bahamas,2009,female,55-74 years,0-5,1e4-1e5,1e8-1e9,30000-30500,Silent
Bahamas,2009,female,75+ years,0-5,1e3-1e4,1e8-1e9,30000-30500,Silent
Bahamas,2009,male,5-14 years,0-5,1e4-1e5,1e8-1e9,30000-30500,Generation Z
Bahamas,2009,male,55-74 years,0-5,1e4-1e5,1e8-1e9,30000-30500,Silent
Bahamas,2009,male,75+ years,0-5,1e3-1e4,1e8-1e9,30000-30500,Silent
Bahamas,2010,male,75+ years,0-5,1e3-1e4,1e9-1e10,30000-30500,Silent
Bahamas,2010,female,15-24 years,0-5,1e4-1e5,1e9-1e10,30000-30500,Millenials
Bahamas,2010,male,35-54 years,0-5,1e4-1e5,1e9-1e10,30000-30500,Generation X
Bahamas,2010,male,55-74 years,0-5,1e4-1e5,1e9-1e10,30000-30500,Silent
Bahamas,2010,female,55-74 years,0-5,1e4-1e5,1e9-1e10,30000-30500,Silent
Bahamas,2010,male,15-24 years,0-5,1e4-1e5,1e9-1e10,30000-30500,Millenials
Bahamas,2010,female,35-54 years,0-5,1e4-1e5,1e9-1e10,30000-30500,Generation X
Bahamas,2010,female,25-34 years,0-5,1e4-1e5,1e9-1e10,30000-30500,Generation X
Bahamas,2010,female,5-14 years,0-5,1e4-1e5,1e9-1e10,30000-30500,Generation Z
Bahamas,2010,female,75+ years,0-5,1e3-1e4,1e9-1e10,30000-30500,Silent
Bahamas,2010,male,25-34 years,0-5,1e4-1e5,1e9-1e10,30000-30500,Generation X
Bahamas,2010,male,5-14 years,0-5,1e4-1e5,1e9-1e10,30000-30500,Generation Z
Bahamas,2011,male,55-74 years,0-5,1e4-1e5,1e9-1e10,29500-30000,Boomers
Bahamas,2011,female,25-34 years,0-5,1e4-1e5,1e9-1e10,29500-30000,Millenials
Bahamas,2011,male,15-24 years,0-5,1e4-1e5,1e9-1e10,29500-30000,Millenials
Bahamas,2011,male,35-54 years,0-5,1e4-1e5,1e9-1e10,29500-30000,Generation X
Bahamas,2011,female,15-24 years,0-5,1e4-1e5,1e9-1e10,29500-30000,Millenials
Bahamas,2011,female,35-54 years,0-5,1e4-1e5,1e9-1e10,29500-30000,Generation X
Bahamas,2011,female,5-14 years,0-5,1e4-1e5,1e9-1e10,29500-30000,Generation Z
Bahamas,2011,female,55-74 years,0-5,1e4-1e5,1e9-1e10,29500-30000,Boomers
Bahamas,2011,female,75+ years,0-5,1e3-1e4,1e9-1e10,29500-30000,Silent
Bahamas,2011,male,25-34 years,0-5,1e4-1e5,1e9-1e10,29500-30000,Millenials
Bahamas,2011,male,5-14 years,0-5,1e4-1e5,1e9-1e10,29500-30000,Generation Z
Bahamas,2011,male,75+ years,0-5,1e3-1e4,1e9-1e10,29500-30000,Silent
Bahamas,2012,male,15-24 years,0-5,1e4-1e5,1e9-1e10,31000-31500,Millenials
Bahamas,2012,male,35-54 years,0-5,1e4-1e5,1e9-1e10,31000-31500,Generation X
Bahamas,2012,female,35-54 years,0-5,1e4-1e5,1e9-1e10,31000-31500,Generation X
Bahamas,2012,female,15-24 years,0-5,1e4-1e5,1e9-1e10,31000-31500,Millenials
Bahamas,2012,female,25-34 years,0-5,1e4-1e5,1e9-1e10,31000-31500,Millenials
Bahamas,2012,female,5-14 years,0-5,1e4-1e5,1e9-1e10,31000-31500,Generation Z
Bahamas,2012,female,55-74 years,0-5,1e4-1e5,1e9-1e10,31000-31500,Boomers
Bahamas,2012,female,75+ years,0-5,1e3-1e4,1e9-1e10,31000-31500,Silent
Bahamas,2012,male,25-34 years,0-5,1e4-1e5,1e9-1e10,31000-31500,Millenials
Bahamas,2012,male,5-14 years,0-5,1e4-1e5,1e9-1e10,31000-31500,Generation Z
Bahamas,2012,male,55-74 years,0-5,1e4-1e5,1e9-1e10,31000-31500,Boomers
Bahamas,2012,male,75+ years,0-5,1e3-1e4,1e9-1e10,31000-31500,Silent
Bahamas,2013,male,55-74 years,0-5,1e4-1e5,1e9-1e10,30000-30500,Boomers
Bahamas,2013,male,35-54 years,0-5,1e4-1e5,1e9-1e10,30000-30500,Generation X
Bahamas,2013,female,35-54 years,0-5,1e4-1e5,1e9-1e10,30000-30500,Generation X
Bahamas,2013,female,15-24 years,0-5,1e4-1e5,1e9-1e10,30000-30500,Millenials
Bahamas,2013,female,25-34 years,0-5,1e4-1e5,1e9-1e10,30000-30500,Millenials
Bahamas,2013,female,5-14 years,0-5,1e4-1e5,1e9-1e10,30000-30500,Generation Z
Bahamas,2013,female,55-74 years,0-5,1e4-1e5,1e9-1e10,30000-30500,Boomers
Bahamas,2013,female,75+ years,0-5,1e3-1e4,1e9-1e10,30000-30500,Silent
Bahamas,2013,male,15-24 years,0-5,1e4-1e5,1e9-1e10,30000-30500,Millenials
Bahamas,2013,male,25-34 years,0-5,1e4-1e5,1e9-1e10,30000-30500,Millenials
Bahamas,2013,male,5-14 years,0-5,1e4-1e5,1e9-1e10,30000-30500,Generation Z
Bahamas,2013,male,75+ years,0-5,1e3-1e4,1e9-1e10,30000-30500,Silent
Bahrain,1985,male,25-34 years,5-10,1e4-1e5,1e8-1e9,9500-10000,Boomers
Bahrain,1985,male,35-54 years,0-5,1e4-1e5,1e8-1e9,9500-10000,Silent
Bahrain,1985,female,35-54 years,0-5,1e4-1e5,1e8-1e9,9500-10000,Silent
Bahrain,1985,female,15-24 years,0-5,1e4-1e5,1e8-1e9,9500-10000,Generation X
Bahrain,1985,female,25-34 years,0-5,1e4-1e5,1e8-1e9,9500-10000,Boomers
Bahrain,1985,female,5-14 years,0-5,1e4-1e5,1e8-1e9,9500-10000,Generation X
Bahrain,1985,female,55-74 years,0-5,1e3-1e4,1e8-1e9,9500-10000,G.I. Generation
Bahrain,1985,female,75+ years,0-5,1e3-1e4,1e8-1e9,9500-10000,G.I. Generation
Bahrain,1985,male,15-24 years,0-5,1e4-1e5,1e8-1e9,9500-10000,Generation X
Bahrain,1985,male,5-14 years,0-5,1e4-1e5,1e8-1e9,9500-10000,Generation X
Bahrain,1985,male,55-74 years,0-5,1e4-1e5,1e8-1e9,9500-10000,G.I. Generation
Bahrain,1985,male,75+ years,0-5,1e3-1e4,1e8-1e9,9500-10000,G.I. Generation
Bahrain,1987,male,55-74 years,0-5,1e4-1e5,1e8-1e9,9000-9500,G.I. Generation
Bahrain,1987,male,35-54 years,0-5,1e4-1e5,1e8-1e9,9000-9500,Silent
Bahrain,1987,male,25-34 years,0-5,1e4-1e5,1e8-1e9,9000-9500,Boomers
Bahrain,1987,female,25-34 years,0-5,1e4-1e5,1e8-1e9,9000-9500,Boomers
Bahrain,1987,female,15-24 years,0-5,1e4-1e5,1e8-1e9,9000-9500,Generation X
Bahrain,1987,female,35-54 years,0-5,1e4-1e5,1e8-1e9,9000-9500,Silent
Bahrain,1987,female,5-14 years,0-5,1e4-1e5,1e8-1e9,9000-9500,Generation X
Bahrain,1987,female,55-74 years,0-5,1e3-1e4,1e8-1e9,9000-9500,G.I. Generation
Bahrain,1987,female,75+ years,0-5,1e3-1e4,1e8-1e9,9000-9500,G.I. Generation
Bahrain,1987,male,15-24 years,0-5,1e4-1e5,1e8-1e9,9000-9500,Generation X
Bahrain,1987,male,5-14 years,0-5,1e4-1e5,1e8-1e9,9000-9500,Generation X
Bahrain,1987,male,75+ years,0-5,1e3-1e4,1e8-1e9,9000-9500,G.I. Generation
Bahrain,1988,male,25-34 years,5-10,1e4-1e5,1e8-1e9,9500-10000,Boomers
Bahrain,1988,male,35-54 years,0-5,1e4-1e5,1e8-1e9,9500-10000,Silent
Bahrain,1988,female,35-54 years,0-5,1e4-1e5,1e8-1e9,9500-10000,Silent
Bahrain,1988,male,15-24 years,0-5,1e4-1e5,1e8-1e9,9500-10000,Generation X
Bahrain,1988,female,15-24 years,0-5,1e4-1e5,1e8-1e9,9500-10000,Generation X
Bahrain,1988,female,25-34 years,0-5,1e4-1e5,1e8-1e9,9500-10000,Boomers
Bahrain,1988,female,5-14 years,0-5,1e4-1e5,1e8-1e9,9500-10000,Generation X
Bahrain,1988,female,55-74 years,0-5,1e4-1e5,1e8-1e9,9500-10000,G.I. Generation
Bahrain,1988,female,75+ years,0-5,1e3-1e4,1e8-1e9,9500-10000,G.I. Generation
Bahrain,1988,male,5-14 years,0-5,1e4-1e5,1e8-1e9,9500-10000,Generation X
Bahrain,1988,male,55-74 years,0-5,1e4-1e5,1e8-1e9,9500-10000,G.I. Generation
Bahrain,1988,male,75+ years,0-5,1e3-1e4,1e8-1e9,9500-10000,G.I. Generation
Bahrain,1997,female,15-24 years,0-5,1e4-1e5,1e8-1e9,11500-12000,Generation X
Bahrain,1997,female,25-34 years,0-5,1e4-1e5,1e8-1e9,11500-12000,Generation X
Bahrain,1997,female,35-54 years,0-5,1e4-1e5,1e8-1e9,11500-12000,Boomers
Bahrain,1997,female,5-14 years,0-5,1e4-1e5,1e8-1e9,11500-12000,Millenials
Bahrain,1997,female,55-74 years,0-5,1e4-1e5,1e8-1e9,11500-12000,Silent
Bahrain,1997,female,75+ years,0-5,1e3-1e4,1e8-1e9,11500-12000,G.I. Generation
Bahrain,1997,male,15-24 years,0-5,1e4-1e5,1e8-1e9,11500-12000,Generation X
Bahrain,1997,male,25-34 years,0-5,1e4-1e5,1e8-1e9,11500-12000,Generation X
Bahrain,1997,male,35-54 years,0-5,1e4-1e5,1e8-1e9,11500-12000,Boomers
Bahrain,1997,male,5-14 years,0-5,1e4-1e5,1e8-1e9,11500-12000,Millenials
Bahrain,1997,male,55-74 years,0-5,1e4-1e5,1e8-1e9,11500-12000,Silent
Bahrain,1997,male,75+ years,0-5,1e3-1e4,1e8-1e9,11500-12000,G.I. Generation
Bahrain,1998,female,15-24 years,0-5,1e4-1e5,1e8-1e9,11000-11500,Generation X
Bahrain,1998,female,25-34 years,0-5,1e4-1e5,1e8-1e9,11000-11500,Generation X
Bahrain,1998,female,35-54 years,0-5,1e4-1e5,1e8-1e9,11000-11500,Boomers
Bahrain,1998,female,5-14 years,0-5,1e4-1e5,1e8-1e9,11000-11500,Millenials
Bahrain,1998,female,55-74 years,0-5,1e4-1e5,1e8-1e9,11000-11500,Silent
Bahrain,1998,female,75+ years,0-5,1e3-1e4,1e8-1e9,11000-11500,G.I. Generation
Bahrain,1998,male,15-24 years,0-5,1e4-1e5,1e8-1e9,11000-11500,Generation X
Bahrain,1998,male,25-34 years,0-5,1e4-1e5,1e8-1e9,11000-11500,Generation X
Bahrain,1998,male,35-54 years,0-5,1e5-1e6,1e8-1e9,11000-11500,Boomers
Bahrain,1998,male,5-14 years,0-5,1e4-1e5,1e8-1e9,11000-11500,Millenials
Bahrain,1998,male,55-74 years,0-5,1e4-1e5,1e8-1e9,11000-11500,Silent
Bahrain,1998,male,75+ years,0-5,1e3-1e4,1e8-1e9,11000-11500,G.I. Generation
Bahrain,1999,male,25-34 years,5-10,1e4-1e5,1e8-1e9,11500-12000,Generation X
Bahrain,1999,male,35-54 years,0-5,1e5-1e6,1e8-1e9,11500-12000,Boomers
Bahrain,1999,male,15-24 years,0-5,1e4-1e5,1e8-1e9,11500-12000,Generation X
Bahrain,1999,female,15-24 years,0-5,1e4-1e5,1e8-1e9,11500-12000,Generation X
Bahrain,1999,female,25-34 years,0-5,1e4-1e5,1e8-1e9,11500-12000,Generation X
Bahrain,1999,female,35-54 years,0-5,1e4-1e5,1e8-1e9,11500-12000,Boomers
Bahrain,1999,female,5-14 years,0-5,1e4-1e5,1e8-1e9,11500-12000,Millenials
Bahrain,1999,female,55-74 years,0-5,1e4-1e5,1e8-1e9,11500-12000,Silent
Bahrain,1999,female,75+ years,0-5,1e3-1e4,1e8-1e9,11500-12000,G.I. Generation
Bahrain,1999,male,5-14 years,0-5,1e4-1e5,1e8-1e9,11500-12000,Millenials
Bahrain,1999,male,55-74 years,0-5,1e4-1e5,1e8-1e9,11500-12000,Silent
Bahrain,1999,male,75+ years,0-5,1e3-1e4,1e8-1e9,11500-12000,G.I. Generation
Bahrain,2000,male,25-34 years,15-20,1e4-1e5,1e8-1e9,15000-15500,Generation X
Bahrain,2000,male,35-54 years,5-10,1e5-1e6,1e8-1e9,15000-15500,Boomers
Bahrain,2000,male,15-24 years,0-5,1e4-1e5,1e8-1e9,15000-15500,Generation X
