country,year,sex,age,suicides_no,population,gdp_for_year ($),gdp_per_capita ($),generation
Barbados,2012,female,25-34 years,0-5,1e4-1e5,1e8-1e9,17500-18000,Millenials
Barbados,2012,female,35-54 years,0-5,1e4-1e5,1e8-1e9,17500-18000,Generation X
Barbados,2012,female,5-14 years,0-5,1e4-1e5,1e8-1e9,17500-18000,Generation Z
Barbados,2012,female,55-74 years,0-5,1e4-1e5,1e8-1e9,17500-18000,Boomers
Barbados,2012,female,75+ years,0-5,1e4-1e5,1e8-1e9,17500-18000,Silent
Barbados,2012,male,15-24 years,0-5,1e4-1e5,1e8-1e9,17500-18000,Millenials
Barbados,2012,male,25-34 years,0-5,1e4-1e5,1e8-1e9,17500-18000,Millenials
Barbados,2012,male,35-54 years,0-5,1e4-1e5,1e8-1e9,17500-18000,Generation X
Barbados,2012,male,5-14 years,0-5,1e4-1e5,1e8-1e9,17500-18000,Generation Z
Barbados,2012,male,55-74 years,0-5,1e4-1e5,1e8-1e9,17500-18000,Boomers
Barbados,2012,male,75+ years,0-5,1e3-1e4,1e8-1e9,17500-18000,Silent
Barbados,2013,female,15-24 years,0-5,1e4-1e5,1e8-1e9,17000-17500,Millenials
Barbados,2013,female,25-34 years,0-5,1e4-1e5,1e8-1e9,17000-17500,Millenials
Barbados,2013,female,35-54 years,0-5,1e4-1e5,1e8-1e9,17000-17500,Generation X
Barbados,2013,female,5-14 years,0-5,1e4-1e5,1e8-1e9,17000-17500,Generation Z
Barbados,2013,female,55-74 years,0-5,1e4-1e5,1e8-1e9,17000-17500,Boomers
Barbados,2013,female,75+ years,0-5,1e4-1e5,1e8-1e9,17000-17500,Silent
Barbados,2013,male,15-24 years,0-5,1e4-1e5,1e8-1e9,17000-17500,Millenials
Barbados,2013,male,25-34 years,0-5,1e4-1e5,1e8-1e9,17000-17500,Millenials
Barbados,2013,male,35-54 years,0-5,1e4-1e5,1e8-1e9,17000-17500,Generation X
Barbados,2013,male,5-14 years,0-5,1e4-1e5,1e8-1e9,17000-17500,Generation Z
Barbados,2013,male,55-74 years,0-5,1e4-1e5,1e8-1e9,17000-17500,Boomers
Barbados,2013,male,75+ years,0-5,1e3-1e4,1e8-1e9,17000-17500,Silent
Belarus,1990,male,35-54 years,725-730,1e6-1e7,1e9-1e10,2000-2500,Silent
Belarus,1990,male,55-74 years,360-365,1e5-1e6,1e9-1e10,2000-2500,G.I. Generation
Belarus,1990,male,75+ years,55-60,1e5-1e6,1e9-1e10,2000-2500,G.I. Generation
Belarus,1990,male,25-34 years,355-360,1e5-1e6,1e9-1e10,2000-2500,Boomers
Belarus,1990,male,15-24 years,130-135,1e5-1e6,1e9-1e10,2000-2500,Generation X
Belarus,1990,female,75+ years,60-65,1e5-1e6,1e9-1e10,2000-2500,G.I. Generation
Belarus,1990,female,55-74 years,155-160,1e6-1e7,1e9-1e10,2000-2500,G.I. Generation
Belarus,1990,female,35-54 years,140-145,1e6-1e7,1e9-1e10,2000-2500,Silent
Belarus,1990,female,25-34 years,40-45,1e5-1e6,1e9-1e10,2000-2500,Boomers
Belarus,1990,female,15-24 years,20-25,1e5-1e6,1e9-1e10,2000-2500,Generation X
Belarus,1990,male,5-14 years,5-10,1e5-1e6,1e9-1e10,2000-2500,Generation X
Belarus,1990,female,5-14 years,0-5,1e5-1e6,1e9-1e10,2000-2500,Generation X
Belarus,1991,male,35-54 years,755-760,1e6-1e7,1e9-1e10,1500-2000,Boomers
Belarus,1991,male,75+ years,70-75,1e5-1e6,1e9-1e10,1500-2000,G.I. Generation
Belarus,1991,male,55-74 years,400-405,1e5-1e6,1e9-1e10,1500-2000,Silent
Belarus,1991,male,25-34 years,340-345,1e5-1e6,1e9-1e10,1500-2000,Boomers
Belarus,1991,female,75+ years,70-75,1e5-1e6,1e9-1e10,1500-2000,G.I. Generation
Belarus,1991,male,15-24 years,140-145,1e5-1e6,1e9-1e10,1500-2000,Generation X
Belarus,1991,female,55-74 years,170-175,1e6-1e7,1e9-1e10,1500-2000,Silent
Belarus,1991,female,35-54 years,120-125,1e6-1e7,1e9-1e10,1500-2000,Boomers
Belarus,1991,female,25-34 years,40-45,1e5-1e6,1e9-1e10,1500-2000,Boomers
Belarus,1991,female,15-24 years,25-30,1e5-1e6,1e9-1e10,1500-2000,Generation X
Belarus,1991,male,5-14 years,10-15,1e5-1e6,1e9-1e10,1500-2000,Millenials
Belarus,1991,female,5-14 years,0-5,1e5-1e6,1e9-1e10,1500-2000,Millenials
Belarus,1992,male,35-54 years,840-845,1e6-1e7,1e9-1e10,1500-2000,Boomers
Belarus,1992,male,55-74 years,455-460,1e5-1e6,1e9-1e10,1500-2000,Silent
Belarus,1992,male,75+ years,55-60,1e5-1e6,1e9-1e10,1500-2000,G.I. Generation
Belarus,1992,male,25-34 years,395-400,1e5-1e6,1e9-1e10,1500-2000,Boomers
Belarus,1992,male,15-24 years,165-170,1e5-1e6,1e9-1e10,1500-2000,Generation X
Belarus,1992,female,75+ years,65-70,1e5-1e6,1e9-1e10,1500-2000,G.I. Generation
Belarus,1992,female,55-74 years,155-160,1e6-1e7,1e9-1e10,1500-2000,Silent
Belarus,1992,female,35-54 years,155-160,1e6-1e7,1e9-1e10,1500-2000,Boomers
Belarus,1992,female,25-34 years,45-50,1e5-1e6,1e9-1e10,1500-2000,Boomers
Belarus,1992,female,15-24 years,30-35,1e5-1e6,1e9-1e10,1500-2000,Generation X
Belarus,1992,male,5-14 years,25-30,1e5-1e6,1e9-1e10,1500-2000,Millenials
Belarus,1992,female,5-14 years,0-5,1e5-1e6,1e9-1e10,1500-2000,Millenials
Belarus,1993,male,35-54 years,1070-1075,1e6-1e7,1e9-1e10,1500-2000,Boomers
Belarus,1993,male,55-74 years,575-580,1e5-1e6,1e9-1e10,1500-2000,Silent
Belarus,1993,male,75+ years,60-65,1e5-1e6,1e9-1e10,1500-2000,G.I. Generation
Belarus,1993,male,25-34 years,450-455,1e5-1e6,1e9-1e10,1500-2000,Boomers
Belarus,1993,male,15-24 years,170-175,1e5-1e6,1e9-1e10,1500-2000,Generation X
Belarus,1993,female,75+ years,60-65,1e5-1e6,1e9-1e10,1500-2000,G.I. Generation
Belarus,1993,female,55-74 years,195-200,1e6-1e7,1e9-1e10,1500-2000,Silent
Belarus,1993,female,35-54 years,160-165,1e6-1e7,1e9-1e10,1500-2000,Boomers
Belarus,1993,female,25-34 years,55-60,1e5-1e6,1e9-1e10,1500-2000,Boomers
Belarus,1993,female,15-24 years,35-40,1e5-1e6,1e9-1e10,1500-2000,Generation X
Belarus,1993,male,5-14 years,15-20,1e5-1e6,1e9-1e10,1500-2000,Millenials
Belarus,1993,female,5-14 years,0-5,1e5-1e6,1e9-1e10,1500-2000,Millenials
Belarus,1994,male,35-54 years,1155-1160,1e6-1e7,1e9-1e10,1500-2000,Boomers
Belarus,1994,male,55-74 years,670-675,1e5-1e6,1e9-1e10,1500-2000,Silent
Belarus,1994,male,75+ years,70-75,1e5-1e6,1e9-1e10,1500-2000,G.I. Generation
Belarus,1994,male,25-34 years,455-460,1e5-1e6,1e9-1e10,1500-2000,Boomers
Belarus,1994,male,15-24 years,205-210,1e5-1e6,1e9-1e10,1500-2000,Generation X
Belarus,1994,female,75+ years,65-70,1e5-1e6,1e9-1e10,1500-2000,G.I. Generation
Belarus,1994,female,55-74 years,225-230,1e6-1e7,1e9-1e10,1500-2000,Silent
Belarus,1994,female,35-54 years,175-180,1e6-1e7,1e9-1e10,1500-2000,Boomers
Belarus,1994,female,25-34 years,55-60,1e5-1e6,1e9-1e10,1500-2000,Boomers
Belarus,1994,female,15-24 years,35-40,1e5-1e6,1e9-1e10,1500-2000,Generation X
Belarus,1994,male,5-14 years,15-20,1e5-1e6,1e9-1e10,1500-2000,Millenials
Belarus,1994,female,5-14 years,0-5,1e5-1e6,1e9-1e10,1500-2000,Millenials
Belarus,1995,male,35-54 years,1220-1225,1e6-1e7,1e9-1e10,1000-1500,Boomers
Belarus,1995,male,55-74 years,695-700,1e5-1e6,1e9-1e10,1000-1500,Silent
Belarus,1995,male,75+ years,70-75,1e5-1e6,1e9-1e10,1000-1500,G.I. Generation
Belarus,1995,male,25-34 years,470-475,1e5-1e6,1e9-1e10,1000-1500,Generation X
Belarus,1995,male,15-24 years,205-210,1e5-1e6,1e9-1e10,1000-1500,Generation X
Belarus,1995,female,55-74 years,195-200,1e6-1e7,1e9-1e10,1000-1500,Silent
Belarus,1995,female,75+ years,45-50,1e5-1e6,1e9-1e10,1000-1500,G.I. Generation
Belarus,1995,female,35-54 years,180-185,1e6-1e7,1e9-1e10,1000-1500,Boomers
Belarus,1995,female,25-34 years,50-55,1e5-1e6,1e9-1e10,1000-1500,Generation X
Belarus,1995,female,15-24 years,30-35,1e5-1e6,1e9-1e10,1000-1500,Generation X
Belarus,1995,male,5-14 years,10-15,1e5-1e6,1e9-1e10,1000-1500,Millenials
Belarus,1995,female,5-14 years,0-5,1e5-1e6,1e9-1e10,1000-1500,Millenials
Belarus,1996,male,35-54 years,1390-1395,1e6-1e7,1e9-1e10,1500-2000,Boomers
Belarus,1996,male,55-74 years,855-860,1e5-1e6,1e9-1e10,1500-2000,Silent
Belarus,1996,male,75+ years,75-80,1e4-1e5,1e9-1e10,1500-2000,G.I. Generation
Belarus,1996,male,25-34 years,515-520,1e5-1e6,1e9-1e10,1500-2000,Generation X
Belarus,1996,male,15-24 years,220-225,1e5-1e6,1e9-1e10,1500-2000,Generation X
Belarus,1996,female,75+ years,55-60,1e5-1e6,1e9-1e10,1500-2000,G.I. Generation
Belarus,1996,female,55-74 years,210-215,1e6-1e7,1e9-1e10,1500-2000,Silent
Belarus,1996,female,35-54 years,165-170,1e6-1e7,1e9-1e10,1500-2000,Boomers
Belarus,1996,female,25-34 years,55-60,1e5-1e6,1e9-1e10,1500-2000,Generation X
Belarus,1996,female,15-24 years,40-45,1e5-1e6,1e9-1e10,1500-2000,Generation X
Belarus,1996,male,5-14 years,10-15,1e5-1e6,1e9-1e10,1500-2000,Millenials
Belarus,1996,female,5-14 years,0-5,1e5-1e6,1e9-1e10,1500-2000,Millenials
Belarus,1997,male,55-74 years,815-820,1e5-1e6,1e9-1e10,1000-1500,Silent
Belarus,1997,male,35-54 years,1325-1330,1e6-1e7,1e9-1e10,1000-1500,Boomers
Belarus,1997,male,75+ years,75-80,1e5-1e6,1e9-1e10,1000-1500,G.I. Generation
Belarus,1997,male,25-34 years,485-490,1e5-1e6,1e9-1e10,1000-1500,Generation X
Belarus,1997,male,15-24 years,245-250,1e5-1e6,1e9-1e10,1000-1500,Generation X
Belarus,1997,female,75+ years,55-60,1e5-1e6,1e9-1e10,1000-1500,G.I. Generation
Belarus,1997,female,55-74 years,185-190,1e6-1e7,1e9-1e10,1000-1500,Silent
Belarus,1997,female,35-54 years,185-190,1e6-1e7,1e9-1e10,1000-1500,Boomers
Belarus,1997,female,25-34 years,70-75,1e5-1e6,1e9-1e10,1000-1500,Generation X
Belarus,1997,female,15-24 years,45-50,1e5-1e6,1e9-1e10,1000-1500,Generation X
Belarus,1997,male,5-14 years,5-10,1e5-1e6,1e9-1e10,1000-1500,Millenials
Belarus,1997,female,5-14 years,0-5,1e5-1e6,1e9-1e10,1000-1500,Millenials
Belarus,1998,male,55-74 years,790-795,1e5-1e6,1e9-1e10,1500-2000,Silent
Belarus,1998,male,35-54 years,1315-1320,1e6-1e7,1e9-1e10,1500-2000,Boomers
Belarus,1998,male,75+ years,80-85,1e5-1e6,1e9-1e10,1500-2000,G.I. Generation
Belarus,1998,male,25-34 years,510-515,1e5-1e6,1e9-1e10,1500-2000,Generation X
Belarus,1998,male,15-24 years,285-290,1e5-1e6,1e9-1e10,1500-2000,Generation X
Belarus,1998,female,75+ years,75-80,1e5-1e6,1e9-1e10,1500-2000,G.I. Generation
Belarus,1998,female,55-74 years,180-185,1e6-1e7,1e9-1e10,1500-2000,Silent
Belarus,1998,female,35-54 years,190-195,1e6-1e7,1e9-1e10,1500-2000,Boomers
Belarus,1998,female,25-34 years,50-55,1e5-1e6,1e9-1e10,1500-2000,Generation X
Belarus,1998,female,15-24 years,35-40,1e5-1e6,1e9-1e10,1500-2000,Generation X
Belarus,1998,male,5-14 years,10-15,1e5-1e6,1e9-1e10,1500-2000,Millenials
Belarus,1998,female,5-14 years,0-5,1e5-1e6,1e9-1e10,1500-2000,Millenials
Belarus,1999,male,55-74 years,735-740,1e5-1e6,1e9-1e10,1000-1500,Silent
Belarus,1999,male,75+ years,90-95,1e5-1e6,1e9-1e10,1000-1500,G.I. Generation
Belarus,1999,male,35-54 years,1175-1180,1e6-1e7,1e9-1e10,1000-1500,Boomers
Belarus,1999,male,25-34 years,545-550,1e5-1e6,1e9-1e10,1000-1500,Generation X
Belarus,1999,male,15-24 years,285-290,1e5-1e6,1e9-1e10,1000-1500,Generation X
Belarus,1999,female,75+ years,65-70,1e5-1e6,1e9-1e10,1000-1500,G.I. Generation
Belarus,1999,female,55-74 years,165-170,1e6-1e7,1e9-1e10,1000-1500,Silent
Belarus,1999,female,35-54 years,170-175,1e6-1e7,1e9-1e10,1000-1500,Boomers
Belarus,1999,female,25-34 years,65-70,1e5-1e6,1e9-1e10,1000-1500,Generation X
Belarus,1999,female,15-24 years,45-50,1e5-1e6,1e9-1e10,1000-1500,Generation X
Belarus,1999,male,5-14 years,20-25,1e5-1e6,1e9-1e10,1000-1500,Millenials
Belarus,1999,female,5-14 years,0-5,1e5-1e6,1e9-1e10,1000-1500,Millenials
Belarus,2000,male,55-74 years,720-725,1e5-1e6,1e9-1e10,1000-1500,Silent
Belarus,2000,male,35-54 years,1330-1335,1e6-1e7,1e9-1e10,1000-1500,Boomers
Belarus,2000,male,75+ years,85-90,1e5-1e6,1e9-1e10,1000-1500,G.I. Generation
Belarus,2000,male,25-34 years,505-510,1e5-1e6,1e9-1e10,1000-1500,Generation X
Belarus,2000,male,15-24 years,305-310,1e5-1e6,1e9-1e10,1000-1500,Generation X
Belarus,2000,female,75+ years,65-70,1e5-1e6,1e9-1e10,1000-1500,G.I. Generation
Belarus,2000,female,55-74 years,170-175,1e6-1e7,1e9-1e10,1000-1500,Silent
Belarus,2000,female,35-54 years,165-170,1e6-1e7,1e9-1e10,1000-1500,Boomers
Belarus,2000,female,25-34 years,50-55,1e5-1e6,1e9-1e10,1000-1500,Generation X
Belarus,2000,female,15-24 years,35-40,1e5-1e6,1e9-1e10,1000-1500,Generation X
Belarus,2000,male,5-14 years,15-20,1e5-1e6,1e9-1e10,1000-1500,Millenials
Belarus,2000,female,5-14 years,5-10,1e5-1e6,1e9-1e10,1000-1500,Millenials
Belarus,2001,male,55-74 years,655-660,1e5-1e6,1e9-1e10,1000-1500,Silent
Belarus,2001,male,35-54 years,1265-1270,1e6-1e7,1e9-1e10,1000-1500,Boomers
Belarus,2001,male,75+ years,80-85,1e5-1e6,1e9-1e10,1000-1500,Silent
Belarus,2001,male,25-34 years,475-480,1e5-1e6,1e9-1e10,1000-1500,Generation X
Belarus,2001,male,15-24 years,310-315,1e5-1e6,1e9-1e10,1000-1500,Millenials
Belarus,2001,female,75+ years,70-75,1e5-1e6,1e9-1e10,1000-1500,Silent
Belarus,2001,female,55-74 years,160-165,1e6-1e7,1e9-1e10,1000-1500,Silent
Belarus,2001,female,35-54 years,160-165,1e6-1e7,1e9-1e10,1000-1500,Boomers
Belarus,2001,female,25-34 years,50-55,1e5-1e6,1e9-1e10,1000-1500,Generation X
Belarus,2001,female,15-24 years,35-40,1e5-1e6,1e9-1e10,1000-1500,Millenials
Belarus,2001,male,5-14 years,15-20,1e5-1e6,1e9-1e10,1000-1500,Millenials
Belarus,2001,female,5-14 years,0-5,1e5-1e6,1e9-1e10,1000-1500,Millenials
Belarus,2002,male,35-54 years,1260-1265,1e6-1e7,1e9-1e10,1500-2000,Boomers
Belarus,2002,male,55-74 years,605-610,1e5-1e6,1e9-1e10,1500-2000,Silent
Belarus,2002,male,25-34 years,510-515,1e5-1e6,1e9-1e10,1500-2000,Generation X
Belarus,2002,male,75+ years,75-80,1e5-1e6,1e9-1e10,1500-2000,Silent
Belarus,2002,male,15-24 years,295-300,1e5-1e6,1e9-1e10,1500-2000,Millenials
Belarus,2002,female,75+ years,65-70,1e5-1e6,1e9-1e10,1500-2000,Silent
Belarus,2002,female,55-74 years,145-150,1e6-1e7,1e9-1e10,1500-2000,Silent
Belarus,2002,female,35-54 years,190-195,1e6-1e7,1e9-1e10,1500-2000,Boomers
Belarus,2002,female,25-34 years,60-65,1e5-1e6,1e9-1e10,1500-2000,Generation X
Belarus,2002,female,15-24 years,30-35,1e5-1e6,1e9-1e10,1500-2000,Millenials
Belarus,2002,male,5-14 years,15-20,1e5-1e6,1e9-1e10,1500-2000,Millenials
Belarus,2002,female,5-14 years,0-5,1e5-1e6,1e9-1e10,1500-2000,Millenials
Belarus,2003,male,55-74 years,665-670,1e5-1e6,1e9-1e10,1500-2000,Silent
Belarus,2003,male,35-54 years,1300-1305,1e6-1e7,1e9-1e10,1500-2000,Boomers
Belarus,2003,male,75+ years,105-110,1e5-1e6,1e9-1e10,1500-2000,Silent
Belarus,2003,male,25-34 years,535-540,1e5-1e6,1e9-1e10,1500-2000,Generation X
Belarus,2003,male,15-24 years,280-285,1e5-1e6,1e9-1e10,1500-2000,Millenials
Belarus,2003,female,75+ years,75-80,1e5-1e6,1e9-1e10,1500-2000,Silent
Belarus,2003,female,55-74 years,175-180,1e6-1e7,1e9-1e10,1500-2000,Silent
Belarus,2003,female,35-54 years,175-180,1e6-1e7,1e9-1e10,1500-2000,Boomers
Belarus,2003,female,25-34 years,55-60,1e5-1e6,1e9-1e10,1500-2000,Generation X
Belarus,2003,female,15-24 years,45-50,1e5-1e6,1e9-1e10,1500-2000,Millenials
Belarus,2003,male,5-14 years,10-15,1e5-1e6,1e9-1e10,1500-2000,Millenials
Belarus,2003,female,5-14 years,0-5,1e5-1e6,1e9-1e10,1500-2000,Millenials
Belarus,2007,male,75+ years,120-125,1e5-1e6,1e9-1e10,4500-5000,Silent
Belarus,2007,male,55-74 years,505-510,1e5-1e6,1e9-1e10,4500-5000,Silent
Belarus,2007,male,35-54 years,895-900,1e6-1e7,1e9-1e10,4500-5000,Boomers
Belarus,2007,male,25-34 years,400-405,1e5-1e6,1e9-1e10,4500-5000,Generation X
Belarus,2007,male,15-24 years,260-265,1e5-1e6,1e9-1e10,4500-5000,Millenials
Belarus,2007,female,75+ years,65-70,1e5-1e6,1e9-1e10,4500-5000,Silent
Belarus,2007,female,55-74 years,125-130,1e6-1e7,1e9-1e10,4500-5000,Silent
Belarus,2007,female,35-54 years,160-165,1e6-1e7,1e9-1e10,4500-5000,Boomers
Belarus,2007,female,25-34 years,55-60,1e5-1e6,1e9-1e10,4500-5000,Generation X
Belarus,2007,female,15-24 years,35-40,1e5-1e6,1e9-1e10,4500-5000,Millenials
Belarus,2007,male,5-14 years,5-10,1e5-1e6,1e9-1e10,4500-5000,Generation Z
Belarus,2007,female,5-14 years,0-5,1e5-1e6,1e9-1e10,4500-5000,Generation Z
Belarus,2008,male,75+ years,130-135,1e5-1e6,1e9-1e10,6500-7000,Silent
Belarus,2008,male,35-54 years,960-965,1e6-1e7,1e9-1e10,6500-7000,Boomers
Belarus,2008,male,55-74 years,480-485,1e5-1e6,1e9-1e10,6500-7000,Silent
Belarus,2008,male,25-34 years,370-375,1e5-1e6,1e9-1e10,6500-7000,Generation X
Belarus,2008,male,15-24 years,230-235,1e5-1e6,1e9-1e10,6500-7000,Millenials
Belarus,2008,female,75+ years,60-65,1e5-1e6,1e9-1e10,6500-7000,Silent
Belarus,2008,female,35-54 years,180-185,1e6-1e7,1e9-1e10,6500-7000,Boomers
Belarus,2008,female,55-74 years,125-130,1e6-1e7,1e9-1e10,6500-7000,Silent
Belarus,2008,female,25-34 years,65-70,1e5-1e6,1e9-1e10,6500-7000,Generation X
Belarus,2008,female,15-24 years,25-30,1e5-1e6,1e9-1e10,6500-7000,Millenials
Belarus,2008,male,5-14 years,0-5,1e5-1e6,1e9-1e10,6500-7000,Generation Z
Belarus,2008,female,5-14 years,0-5,1e5-1e6,1e9-1e10,6500-7000,Generation Z
Belarus,2009,male,75+ years,140-145,1e5-1e6,1e9-1e10,5000-5500,Silent
Belarus,2009,male,35-54 years,900-905,1e6-1e7,1e9-1e10,5000-5500,Boomers
Belarus,2009,male,55-74 years,465-470,1e5-1e6,1e9-1e10,5000-5500,Silent
Belarus,2009,male,25-34 years,440-445,1e5-1e6,1e9-1e10,5000-5500,Generation X
Belarus,2009,male,15-24 years,265-270,1e5-1e6,1e9-1e10,5000-5500,Millenials
Belarus,2009,female,75+ years,70-75,1e5-1e6,1e9-1e10,5000-5500,Silent
Belarus,2009,female,55-74 years,140-145,1e6-1e7,1e9-1e10,5000-5500,Silent
Belarus,2009,female,35-54 years,160-165,1e6-1e7,1e9-1e10,5000-5500,Boomers
Belarus,2009,female,25-34 years,70-75,1e5-1e6,1e9-1e10,5000-5500,Generation X
Belarus,2009,female,15-24 years,40-45,1e5-1e6,1e9-1e10,5000-5500,Millenials
Belarus,2009,male,5-14 years,5-10,1e5-1e6,1e9-1e10,5000-5500,Generation Z
Belarus,2009,female,5-14 years,0-5,1e5-1e6,1e9-1e10,5000-5500,Generation Z
Belarus,2010,male,75+ years,110-115,1e5-1e6,1e9-1e10,6000-6500,Silent
Belarus,2010,male,35-54 years,865-870,1e6-1e7,1e9-1e10,6000-6500,Generation X
Belarus,2010,male,55-74 years,455-460,1e5-1e6,1e9-1e10,6000-6500,Silent
Belarus,2010,male,25-34 years,380-385,1e5-1e6,1e9-1e10,6000-6500,Generation X
Belarus,2010,male,15-24 years,235-240,1e5-1e6,1e9-1e10,6000-6500,Millenials
Belarus,2010,female,75+ years,60-65,1e5-1e6,1e9-1e10,6000-6500,Silent
Belarus,2010,female,35-54 years,140-145,1e6-1e7,1e9-1e10,6000-6500,Generation X
Belarus,2010,female,25-34 years,55-60,1e5-1e6,1e9-1e10,6000-6500,Generation X
Belarus,2010,female,55-74 years,80-85,1e6-1e7,1e9-1e10,6000-6500,Silent
Belarus,2010,female,15-24 years,35-40,1e5-1e6,1e9-1e10,6000-6500,Millenials
Belarus,2010,male,5-14 years,0-5,1e5-1e6,1e9-1e10,6000-6500,Generation Z
Belarus,2010,female,5-14 years,0-5,1e5-1e6,1e9-1e10,6000-6500,Generation Z
Belarus,2011,male,75+ years,110-115,1e5-1e6,1e9-1e10,6500-7000,Silent
Belarus,2011,male,55-74 years,410-415,1e5-1e6,1e9-1e10,6500-7000,Boomers
Belarus,2011,male,35-54 years,725-730,1e6-1e7,1e9-1e10,6500-7000,Generation X
Belarus,2011,male,25-34 years,335-340,1e5-1e6,1e9-1e10,6500-7000,Millenials
Belarus,2011,male,15-24 years,180-185,1e5-1e6,1e9-1e10,6500-7000,Millenials
Belarus,2011,female,75+ years,65-70,1e5-1e6,1e9-1e10,6500-7000,Silent
Belarus,2011,female,35-54 years,140-145,1e6-1e7,1e9-1e10,6500-7000,Generation X
Belarus,2011,female,55-74 years,90-95,1e6-1e7,1e9-1e10,6500-7000,Boomers
Belarus,2011,female,25-34 years,40-45,1e5-1e6,1e9-1e10,6500-7000,Millenials
Belarus,2011,female,15-24 years,35-40,1e5-1e6,1e9-1e10,6500-7000,Millenials
Belarus,2011,male,5-14 years,5-10,1e5-1e6,1e9-1e10,6500-7000,Generation Z
Belarus,2011,female,5-14 years,0-5,1e5-1e6,1e9-1e10,6500-7000,Generation Z
Belarus,2013,male,75+ years,120-125,1e5-1e6,1e9-1e10,8000-8500,Silent
Belarus,2013,male,55-74 years,375-380,1e5-1e6,1e9-1e10,8000-8500,Boomers
Belarus,2013,male,35-54 years,605-610,1e6-1e7,1e9-1e10,8000-8500,Generation X
Belarus,2013,male,25-34 years,305-310,1e5-1e6,1e9-1e10,8000-8500,Millenials
Belarus,2013,male,15-24 years,140-145,1e5-1e6,1e9-1e10,8000-8500,Millenials
Belarus,2013,female,75+ years,60-65,1e5-1e6,1e9-1e10,8000-8500,Silent
Belarus,2013,female,35-54 years,110-115,1e6-1e7,1e9-1e10,8000-8500,Generation X
Belarus,2013,female,55-74 years,85-90,1e6-1e7,1e9-1e10,8000-8500,Boomers
Belarus,2013,female,25-34 years,40-45,1e5-1e6,1e9-1e10,8000-8500,Millenials
Belarus,2013,female,15-24 years,20-25,1e5-1e6,1e9-1e10,8000-8500,Millenials
Belarus,2013,male,5-14 years,0-5,1e5-1e6,1e9-1e10,8000-8500,Generation Z
Belarus,2013,female,5-14 years,0-5,1e5-1e6,1e9-1e10,8000-8500,Generation Z
Belarus,2014,male,75+ years,120-125,1e5-1e6,1e9-1e10,8500-9000,Silent
Belarus,2014,male,35-54 years,570-575,1e6-1e7,1e9-1e10,8500-9000,Generation X
Belarus,2014,male,55-74 years,340-345,1e5-1e6,1e9-1e10,8500-9000,Boomers
Belarus,2014,male,25-34 years,295-300,1e5-1e6,1e9-1e10,8500-9000,Millenials
Belarus,2014,male,15-24 years,125-130,1e5-1e6,1e9-1e10,8500-9000,Millenials
Belarus,2014,female,75+ years,50-55,1e5-1e6,1e9-1e10,8500-9000,Silent
Belarus,2014,female,35-54 years,90-95,1e6-1e7,1e9-1e10,8500-9000,Generation X
Belarus,2014,female,55-74 years,65-70,1e6-1e7,1e9-1e10,8500-9000,Boomers
Belarus,2014,female,25-34 years,40-45,1e5-1e6,1e9-1e10,8500-9000,Millenials
Belarus,2014,female,15-24 years,10-15,1e5-1e6,1e9-1e10,8500-9000,Millenials
Belarus,2014,female,5-14 years,5-10,1e5-1e6,1e9-1e10,8500-9000,Generation Z
Belarus,2014,male,5-14 years,0-5,1e5-1e6,1e9-1e10,8500-9000,Generation Z
Belgium,1985,male,75+ years,210-215,1e5-1e6,1e9-1e10,9000-9500,G.I. Generation
Belgium,1985,male,55-74 years,445-450,1e5-1e6,1e9-1e10,9000-9500,G.I. Generation
Belgium,1985,male,35-54 years,490-495,1e6-1e7,1e9-1e10,9000-9500,Silent
Belgium,1985,male,25-34 years,240-245,1e5-1e6,1e9-1e10,9000-9500,Boomers
Belgium,1985,female,75+ years,115-120,1e5-1e6,1e9-1e10,9000-9500,G.I. Generation
Belgium,1985,female,55-74 years,275-280,1e6-1e7,1e9-1e10,9000-9500,G.I. Generation
Belgium,1985,female,35-54 years,250-255,1e6-1e7,1e9-1e10,9000-9500,Silent
Belgium,1985,male,15-24 years,105-110,1e5-1e6,1e9-1e10,9000-9500,Generation X
Belgium,1985,female,25-34 years,75-80,1e5-1e6,1e9-1e10,9000-9500,Boomers
Belgium,1985,female,15-24 years,30-35,1e5-1e6,1e9-1e10,9000-9500,Generation X
Belgium,1985,male,5-14 years,10-15,1e5-1e6,1e9-1e10,9000-9500,Generation X
Belgium,1985,female,5-14 years,0-5,1e5-1e6,1e9-1e10,9000-9500,Generation X
Belgium,1986,male,75+ years,210-215,1e5-1e6,1e10-1e11,12500-13000,G.I. Generation
Belgium,1986,male,55-74 years,440-445,1e5-1e6,1e10-1e11,12500-13000,G.I. Generation
Belgium,1986,male,35-54 years,475-480,1e6-1e7,1e10-1e11,12500-13000,Silent
Belgium,1986,male,25-34 years,235-240,1e5-1e6,1e10-1e11,12500-13000,Boomers
Belgium,1986,female,55-74 years,250-255,1e6-1e7,1e10-1e11,12500-13000,G.I. Generation
Belgium,1986,female,75+ years,85-90,1e5-1e6,1e10-1e11,12500-13000,G.I. Generation
Belgium,1986,female,35-54 years,250-255,1e6-1e7,1e10-1e11,12500-13000,Silent
Belgium,1986,male,15-24 years,115-120,1e5-1e6,1e10-1e11,12500-13000,Generation X
Belgium,1986,female,25-34 years,75-80,1e5-1e6,1e10-1e11,12500-13000,Boomers
